Date,Store_ID,Product_ID,Units_Sold,Price,Discount
2023-02-01,27,1051,19,142.04,0.14
2023-02-01,24,1003,10,467.51,0.04
2023-02-01,13,1078,0,402.34,0.05
2023-02-01,31,1068,1,185.47,0.26
2023-02-01,24,1077,11,206.0,0.28
2023-02-01,14,1040,15,69.78,0.05
2023-02-01,5,1096,5,545.74,0.26
2023-02-02,14,1012,11,545.96,0.05
2023-02-02,26,1008,8,382.77,0.27
2023-02-02,19,1017,6,198.74,0.05
2023-02-02,29,1014,16,303.71,0.12
2023-02-02,33,1029,4,36.85,0.15
2023-02-02,14,1005,1,412.96,0.27
2023-02-02,9,1091,9,151.18,0.08
2023-02-02,18,1084,16,381.08,0.07
2023-02-02,28,1033,17,560.81,0.23
2023-02-02,31,1028,2,30.71,0.13
2023-02-02,1,1006,4,557.96,0.07
2023-02-02,29,1096,9,39.49,0.3
2023-02-02,32,1012,3,534.69,0.01
2023-02-02,9,1093,0,584.5,0.11
2023-02-02,34,1028,15,417.5,0.1
2023-02-02,35,1042,17,334.56,0.07
2023-02-02,13,1077,14,96.61,0.08
2023-02-02,28,1003,17,64.24,0.06
2023-02-02,4,1092,12,477.93,0.17
2023-02-02,30,1021,11,226.47,0.16
2023-02-03,2,1091,15,435.54,0.27
2023-02-03,20,1026,15,35.11,0.12
2023-02-03,8,1006,4,503.46,0.05
2023-02-03,32,1017,5,221.46,0.07
2023-02-03,13,1032,6,202.02,0.22
2023-02-03,14,1016,2,58.12,0.15
2023-02-03,30,1094,9,77.41,0.19
2023-02-03,1,1067,4,454.48,0.29
2023-02-03,3,1055,3,291.27,0.01
2023-02-03,31,1063,1,62.43,0.24
2023-02-03,10,1094,0,370.86,0.2
2023-02-03,1,1096,8,478.33,0.3
2023-02-03,2,1032,7,273.07,0.24
2023-02-03,18,1050,5,110.63,0.08
2023-02-03,24,1054,1,137.96,0.26
2023-02-03,24,1100,15,335.6,0.11
2023-02-03,7,1018,5,196.15,0.01
2023-02-03,29,1068,13,445.74,0.01
2023-02-03,15,1083,10,346.67,0.23
2023-02-03,14,1058,5,214.97,0.27
2023-02-04,1,1001,18,28.64,0.05
2023-02-04,27,1010,17,29.31,0.11
2023-02-04,33,1072,9,579.78,0.13
2023-02-04,2,1099,1,133.92,0.03
2023-02-04,28,1079,18,64.68,0.19
2023-02-04,11,1044,4,118.0,0.08
2023-02-04,25,1021,9,227.21,0.04
2023-02-04,5,1033,4,457.72,0.25
2023-02-04,29,1018,5,392.61,0.28
2023-02-04,31,1062,10,206.46,0.21
2023-02-04,27,1059,19,323.81,0.18
2023-02-04,29,1079,7,348.44,0.05
2023-02-04,30,1032,9,42.17,0.05
2023-02-04,35,1036,15,598.93,0.25
2023-02-04,17,1087,15,578.38,0.24
2023-02-04,31,1070,2,235.54,0.15
2023-02-04,4,1020,8,237.63,0.27
2023-02-04,34,1010,18,184.99,0.29
2023-02-04,27,1095,10,267.46,0.19
2023-02-04,24,1097,13,579.07,0.12
2023-02-05,21,1096,2,579.28,0.14
2023-02-05,26,1064,8,107.4,0.16
2023-02-05,34,1018,18,123.99,0.28
2023-02-05,12,1004,14,272.19,0.09
2023-02-05,6,1077,9,130.74,0.16
2023-02-05,32,1044,14,22.67,0.25
2023-02-05,11,1066,12,592.85,0.13
2023-02-05,8,1021,7,513.08,0.28
2023-02-05,9,1092,5,429.86,0.26
2023-02-05,17,1073,11,515.85,0.27
2023-02-05,12,1070,11,97.39,0.21
2023-02-05,3,1098,7,238.55,0.25
2023-02-05,9,1014,4,594.12,0.2
2023-02-05,2,1097,0,47.88,0.19
2023-02-05,11,1007,1,147.38,0.29
2023-02-05,26,1040,9,184.33,0.21
2023-02-05,21,1057,5,306.18,0.13
2023-02-05,10,1063,3,87.19,0.15
2023-02-05,23,1005,5,351.26,0.05
2023-02-05,24,1086,12,568.03,0.04
2023-02-06,19,1026,2,496.24,0.05
2023-02-06,7,1004,16,210.27,0.25
2023-02-06,9,1052,3,279.6,0.22
2023-02-06,10,1018,14,50.11,0.2
2023-02-06,22,1086,19,114.38,0.26
2023-02-06,28,1059,9,443.49,0.11
2023-02-06,4,1007,4,66.16,0.01
2023-02-06,19,1051,8,385.5,0.21
2023-02-06,31,1017,15,124.46,0.23
2023-02-06,30,1064,18,413.97,0.1
2023-02-06,6,1034,18,382.96,0.24
2023-02-06,2,1005,10,532.12,0.17
2023-02-06,30,1044,2,487.74,0.14
2023-02-06,2,1040,4,485.17,0.29
2023-02-06,11,1036,10,25.12,0.1
2023-02-06,32,1060,11,166.29,0.1
2023-02-06,33,1043,15,309.05,0.2
2023-02-06,30,1020,6,213.71,0.19
2023-02-06,35,1023,15,414.09,0.13
2023-02-06,23,1039,18,157.54,0.06
2023-02-07,21,1088,18,304.96,0.0
2023-02-07,26,1033,3,183.23,0.29
2023-02-07,29,1023,5,130.58,0.0
2023-02-07,21,1022,8,124.36,0.19
2023-02-07,1,1100,11,74.69,0.18
2023-02-07,4,1048,1,219.71,0.16
2023-02-07,22,1065,14,454.75,0.22
2023-02-07,18,1081,6,225.58,0.0
2023-02-07,10,1065,1,404.41,0.15
2023-02-07,35,1081,11,316.42,0.29
2023-02-07,20,1042,6,172.74,0.03
2023-02-07,7,1060,16,34.48,0.11
2023-02-07,18,1046,10,243.32,0.2
2023-02-07,34,1080,2,48.18,0.18
2023-02-07,8,1051,0,260.84,0.03
2023-02-07,30,1095,0,461.67,0.27
2023-02-07,2,1013,17,86.44,0.14
2023-02-07,5,1059,9,444.75,0.17
2023-02-07,11,1068,10,216.92,0.01
2023-02-07,15,1042,5,115.96,0.12
2023-02-08,30,1021,3,255.19,0.12
2023-02-08,20,1022,19,280.5,0.26
2023-02-08,31,1077,17,170.66,0.18
2023-02-08,25,1032,14,396.43,0.21
2023-02-08,11,1013,0,310.88,0.2
2023-02-08,27,1036,8,452.74,0.28
2023-02-08,25,1052,17,60.64,0.27
2023-02-08,3,1097,10,509.85,0.12
2023-02-08,5,1079,17,486.47,0.08
2023-02-08,24,1074,9,439.42,0.28
2023-02-08,20,1074,9,526.25,0.1
2023-02-08,28,1077,14,498.61,0.26
2023-02-08,12,1019,10,510.32,0.05
2023-02-08,15,1064,3,435.34,0.05
2023-02-08,17,1098,19,455.77,0.07
2023-02-08,3,1051,4,505.13,0.05
2023-02-08,14,1011,7,296.67,0.05
2023-02-08,19,1048,13,215.35,0.17
2023-02-08,30,1082,5,492.14,0.05
2023-02-08,3,1049,18,263.26,0.16
2023-02-09,26,1051,5,38.0,0.13
2023-02-09,10,1026,15,446.59,0.05
2023-02-09,12,1023,7,111.91,0.12
2023-02-09,31,1025,16,572.86,0.2
2023-02-09,21,1057,7,188.23,0.27
2023-02-09,18,1095,10,483.48,0.14
2023-02-09,4,1084,19,555.83,0.17
2023-02-09,18,1039,11,529.66,0.13
2023-02-09,18,1047,2,379.38,0.08
2023-02-09,6,1008,7,436.02,0.03
2023-02-09,24,1085,12,503.97,0.16
2023-02-09,12,1059,12,320.5,0.17
2023-02-09,14,1058,3,384.24,0.09
2023-02-09,10,1081,18,402.02,0.19
2023-02-09,7,1018,18,245.25,0.12
2023-02-09,30,1020,9,46.95,0.15
2023-02-09,30,1039,9,578.76,0.28
2023-02-09,8,1056,8,16.49,0.15
2023-02-09,34,1099,12,461.46,0.22
2023-02-09,15,1038,0,546.44,0.16
2023-02-10,22,1003,13,189.81,0.1
2023-02-10,33,1046,9,450.53,0.03
2023-02-10,34,1011,13,438.76,0.05
2023-02-10,22,1048,6,404.99,0.25
2023-02-10,1,1098,13,110.31,0.08
2023-02-10,6,1095,16,389.23,0.29
2023-02-10,21,1027,8,320.37,0.18
2023-02-10,35,1019,0,250.75,0.22
2023-02-10,32,1022,2,257.8,0.06
2023-02-10,25,1017,6,599.21,0.06
2023-02-10,24,1038,0,257.1,0.17
2023-02-10,35,1070,15,121.44,0.1
2023-02-10,26,1011,19,164.07,0.23
2023-02-10,3,1076,18,297.74,0.17
2023-02-10,25,1081,5,346.49,0.08
2023-02-10,2,1081,14,27.85,0.29
2023-02-10,33,1065,17,490.23,0.26
2023-02-10,27,1089,9,377.76,0.18
2023-02-10,12,1016,4,163.23,0.27
2023-02-10,31,1079,12,308.3,0.18
2023-02-11,8,1071,9,416.55,0.14
2023-02-11,35,1063,10,462.27,0.25
2023-02-11,24,1096,1,382.16,0.27
2023-02-11,23,1015,11,358.62,0.09
2023-02-11,14,1081,14,314.94,0.24
2023-02-11,23,1034,1,455.31,0.05
2023-02-11,7,1033,3,381.39,0.03
2023-02-11,18,1068,16,246.05,0.16
2023-02-11,20,1011,14,231.08,0.2
2023-02-11,12,1028,15,214.56,0.06
2023-02-11,24,1066,0,184.84,0.06
2023-02-11,3,1005,0,447.56,0.02
2023-02-11,30,1076,9,369.48,0.14
2023-02-11,29,1015,15,483.85,0.19
2023-02-11,30,1099,8,557.34,0.08
2023-02-11,6,1033,15,509.87,0.11
2023-02-11,23,1063,4,484.77,0.14
2023-02-11,34,1012,8,353.21,0.02
2023-02-11,29,1027,16,551.44,0.15
2023-02-11,13,1042,14,479.09,0.13
2023-02-12,23,1013,10,69.39,0.02
2023-02-12,25,1075,17,507.85,0.03
2023-02-12,9,1059,12,487.75,0.18
2023-02-12,10,1023,14,104.99,0.07
2023-02-12,34,1016,12,439.76,0.14
2023-02-12,5,1017,6,456.3,0.1
2023-02-12,13,1050,9,459.42,0.17
2023-02-12,34,1059,3,430.6,0.03
2023-02-12,28,1034,6,239.89,0.19
2023-02-12,3,1023,16,58.03,0.15
2023-02-12,6,1031,8,335.99,0.26
2023-02-12,12,1063,3,39.92,0.29
2023-02-12,10,1058,6,98.9,0.05
2023-02-12,28,1018,8,311.41,0.18
2023-02-12,1,1081,3,478.05,0.26
2023-02-12,28,1097,2,438.12,0.02
2023-02-12,6,1093,4,318.22,0.19
2023-02-12,19,1017,15,311.76,0.21
2023-02-12,16,1085,11,134.35,0.04
2023-02-12,8,1021,15,358.6,0.01
2023-02-13,15,1004,14,31.96,0.17
2023-02-13,4,1041,8,363.48,0.03
2023-02-13,9,1002,2,545.17,0.26
2023-02-13,5,1074,14,385.56,0.2
2023-02-13,16,1094,7,532.58,0.16
2023-02-13,17,1099,0,25.02,0.21
2023-02-13,25,1002,13,537.07,0.04
2023-02-13,17,1031,9,74.28,0.12
2023-02-13,30,1034,17,236.57,0.19
2023-02-13,27,1058,6,341.03,0.02
2023-02-13,15,1066,2,562.67,0.24
2023-02-13,15,1016,0,163.72,0.15
2023-02-13,20,1029,10,457.62,0.08
2023-02-13,2,1087,6,149.6,0.18
2023-02-13,12,1096,9,379.56,0.1
2023-02-13,20,1008,14,369.82,0.19
2023-02-13,28,1077,7,357.81,0.08
2023-02-13,25,1049,12,227.36,0.02
2023-02-13,21,1071,11,33.6,0.27
2023-02-13,32,1059,10,56.65,0.27
2023-02-14,5,1016,10,496.21,0.2
2023-02-14,23,1098,15,540.04,0.15
2023-02-14,8,1026,2,153.03,0.05
2023-02-14,2,1099,16,181.24,0.22
2023-02-14,34,1088,8,159.6,0.08
2023-02-14,21,1034,4,441.61,0.01
2023-02-14,34,1023,11,93.78,0.23
2023-02-14,15,1096,13,61.1,0.1
2023-02-14,7,1100,17,583.75,0.29
2023-02-14,17,1034,11,296.14,0.19
2023-02-14,5,1030,3,463.21,0.22
2023-02-14,10,1055,1,415.96,0.16
2023-02-14,22,1044,18,582.69,0.02
2023-02-14,6,1032,1,563.34,0.05
2023-02-14,27,1073,12,304.41,0.1
2023-02-14,11,1078,15,477.79,0.11
2023-02-14,34,1080,13,489.39,0.1
2023-02-14,7,1045,1,377.22,0.07
2023-02-14,33,1035,19,335.77,0.03
2023-02-14,28,1096,11,395.97,0.29
2023-02-15,15,1055,10,411.95,0.27
2023-02-15,12,1100,9,237.97,0.28
2023-02-15,11,1057,13,481.23,0.18
2023-02-15,4,1039,15,383.24,0.2
2023-02-15,4,1004,3,241.5,0.2
2023-02-15,34,1096,19,209.57,0.03
2023-02-15,5,1069,14,205.05,0.15
2023-02-15,12,1094,10,474.0,0.01
2023-02-15,18,1027,7,434.81,0.26
2023-02-15,5,1071,14,435.44,0.03
2023-02-15,19,1097,0,549.8,0.16
2023-02-15,8,1032,13,339.3,0.15
2023-02-15,25,1098,0,28.13,0.3
2023-02-15,10,1059,11,334.46,0.29
2023-02-15,34,1084,6,375.01,0.1
2023-02-15,29,1076,4,495.43,0.16
2023-02-15,1,1016,8,567.77,0.19
2023-02-15,20,1093,3,165.04,0.16
2023-02-15,13,1003,4,414.58,0.29
2023-02-15,17,1082,17,483.71,0.14
2023-02-16,9,1029,18,210.39,0.01
2023-02-16,17,1031,10,163.21,0.18
2023-02-16,30,1099,15,548.87,0.22
2023-02-16,14,1090,19,18.62,0.15
2023-02-16,18,1043,8,436.68,0.08
2023-02-16,30,1063,2,85.21,0.23
2023-02-16,29,1006,19,483.24,0.15
2023-02-16,34,1007,10,208.48,0.17
2023-02-16,16,1063,4,145.44,0.18
2023-02-16,33,1084,8,186.4,0.02
2023-02-16,27,1035,5,363.93,0.19
2023-02-16,16,1092,15,185.76,0.09
2023-02-16,21,1030,18,281.6,0.3
2023-02-16,2,1040,6,229.41,0.07
2023-02-16,27,1079,11,422.74,0.09
2023-02-16,26,1084,9,359.62,0.27
2023-02-16,25,1088,9,115.89,0.17
2023-02-16,35,1051,4,173.44,0.13
2023-02-16,33,1043,6,125.01,0.0
2023-02-16,13,1002,18,381.34,0.21
2023-02-17,2,1051,5,284.99,0.09
2023-02-17,6,1092,2,194.02,0.06
2023-02-17,24,1021,16,221.2,0.14
2023-02-17,29,1016,5,181.16,0.01
2023-02-17,25,1095,17,346.46,0.22
2023-02-17,17,1092,11,72.45,0.16
2023-02-17,21,1001,3,278.22,0.04
2023-02-17,17,1076,6,454.66,0.07
2023-02-17,26,1031,3,274.62,0.07
2023-02-17,28,1044,16,128.82,0.25
2023-02-17,8,1014,4,94.82,0.17
2023-02-17,11,1063,14,543.34,0.12
2023-02-17,13,1017,14,69.37,0.0
2023-02-17,13,1086,3,469.04,0.29
2023-02-17,17,1094,12,105.45,0.06
2023-02-17,7,1010,2,369.56,0.0
2023-02-17,3,1089,1,151.26,0.14
2023-02-17,14,1064,6,311.53,0.22
2023-02-17,3,1041,7,384.47,0.11
2023-02-17,1,1079,3,306.96,0.2
2023-02-18,23,1061,14,388.31,0.02
2023-02-18,22,1091,15,303.07,0.26
2023-02-18,33,1042,1,159.93,0.12
2023-02-18,27,1015,6,85.81,0.07
2023-02-18,6,1057,11,171.03,0.08
2023-02-18,20,1054,13,379.99,0.07
2023-02-18,30,1072,1,374.93,0.07
2023-02-18,18,1016,19,343.21,0.18
2023-02-18,20,1023,9,366.91,0.23
2023-02-18,13,1081,14,439.51,0.18
2023-02-18,30,1035,9,15.67,0.08
2023-02-18,7,1044,11,310.97,0.15
2023-02-18,23,1089,17,370.97,0.27
2023-02-18,3,1093,9,23.55,0.19
2023-02-18,5,1063,1,309.93,0.24
2023-02-18,6,1001,0,474.91,0.08
2023-02-18,10,1023,15,434.99,0.07
2023-02-18,31,1006,4,169.14,0.06
2023-02-18,21,1099,5,478.53,0.08
2023-02-18,12,1069,8,272.26,0.21
2023-02-19,1,1010,13,120.87,0.16
2023-02-19,35,1081,12,245.01,0.08
2023-02-19,32,1011,16,40.04,0.22
2023-02-19,33,1094,9,96.77,0.02
2023-02-19,29,1066,16,32.63,0.22
2023-02-19,1,1060,0,496.29,0.03
2023-02-19,14,1018,1,215.09,0.04
2023-02-19,22,1050,15,97.1,0.08
2023-02-19,6,1089,9,99.99,0.23
2023-02-19,35,1020,11,293.45,0.23
2023-02-19,19,1076,8,356.13,0.01
2023-02-19,4,1060,18,253.69,0.29
2023-02-19,2,1017,18,79.71,0.07
2023-02-19,12,1089,17,53.48,0.23
2023-02-19,24,1042,2,531.59,0.12
2023-02-19,8,1005,10,110.12,0.07
2023-02-19,19,1048,13,392.08,0.04
2023-02-19,32,1018,11,585.84,0.11
2023-02-19,14,1002,8,428.69,0.02
2023-02-19,19,1071,6,597.59,0.18
2023-02-20,27,1092,19,486.65,0.23
2023-02-20,32,1019,16,420.83,0.27
2023-02-20,23,1048,17,471.78,0.21
2023-02-20,23,1086,6,262.56,0.29
2023-02-20,20,1097,7,480.68,0.16
2023-02-20,1,1085,13,242.07,0.04
2023-02-20,9,1084,15,286.86,0.18
2023-02-20,11,1085,5,205.5,0.3
2023-02-20,6,1061,9,197.85,0.27
2023-02-20,11,1057,2,27.78,0.11
2023-02-20,14,1052,14,375.53,0.26
2023-02-20,22,1034,17,522.68,0.09
2023-02-20,4,1016,0,512.55,0.28
2023-02-20,18,1016,7,554.3,0.02
2023-02-20,3,1015,5,488.36,0.18
2023-02-20,23,1003,12,155.72,0.08
2023-02-20,32,1057,6,362.42,0.17
2023-02-20,15,1044,11,116.06,0.26
2023-02-20,24,1029,15,168.46,0.08
2023-02-20,5,1013,2,560.58,0.14
2023-02-21,26,1082,19,505.51,0.06
2023-02-21,10,1079,16,442.92,0.29
2023-02-21,31,1050,3,431.71,0.07
2023-02-21,17,1062,15,252.99,0.15
2023-02-21,15,1033,18,569.79,0.11
2023-02-21,16,1060,12,91.52,0.17
2023-02-21,32,1013,5,432.66,0.24
2023-02-21,33,1091,4,230.63,0.2
2023-02-21,31,1006,1,444.35,0.28
2023-02-21,11,1026,1,500.15,0.16
2023-02-21,20,1081,15,375.99,0.17
2023-02-21,24,1068,19,367.2,0.2
2023-02-21,9,1003,8,471.84,0.28
2023-02-21,4,1009,0,371.53,0.04
2023-02-21,10,1012,17,31.22,0.02
2023-02-21,24,1001,14,308.18,0.11
2023-02-21,16,1085,14,202.8,0.08
2023-02-21,7,1007,15,173.66,0.24
2023-02-21,13,1090,8,363.03,0.25
2023-02-21,28,1026,3,83.0,0.25
2023-02-22,35,1025,7,87.63,0.15
2023-02-22,12,1057,0,292.96,0.13
2023-02-22,13,1035,7,444.69,0.15
2023-02-22,10,1081,2,500.82,0.07
2023-02-22,27,1042,19,78.68,0.01
2023-02-22,6,1074,4,593.99,0.15
2023-02-22,25,1094,19,275.27,0.05
2023-02-22,29,1070,8,389.17,0.14
2023-02-22,18,1019,11,68.1,0.01
2023-02-22,18,1019,5,351.47,0.04
2023-02-22,14,1045,1,99.05,0.01
2023-02-22,27,1048,6,485.97,0.08
2023-02-22,25,1018,0,127.62,0.21
2023-02-22,14,1038,5,249.32,0.01
2023-02-22,10,1035,2,277.13,0.29
2023-02-22,1,1082,14,519.14,0.16
2023-02-22,17,1057,10,315.95,0.17
2023-02-22,25,1042,12,489.19,0.19
2023-02-22,16,1092,2,140.67,0.15
2023-02-22,3,1058,0,467.39,0.21
2023-02-23,32,1082,14,581.93,0.05
2023-02-23,28,1013,15,183.42,0.27
2023-02-23,20,1026,6,572.54,0.2
2023-02-23,24,1031,7,474.13,0.03
2023-02-23,10,1006,6,566.45,0.1
2023-02-23,3,1047,0,128.38,0.06
2023-02-23,7,1063,14,521.01,0.16
2023-02-23,14,1068,3,215.59,0.1
2023-02-23,11,1072,1,541.74,0.09
2023-02-23,10,1050,6,92.17,0.1
2023-02-23,21,1092,5,99.39,0.16
2023-02-23,1,1053,14,58.99,0.23
2023-02-23,14,1023,7,348.07,0.24
2023-02-23,6,1097,17,406.09,0.25
2023-02-23,17,1073,6,440.26,0.22
2023-02-23,5,1069,13,258.1,0.04
2023-02-23,17,1059,8,232.12,0.19
2023-02-23,16,1100,1,447.93,0.25
2023-02-23,10,1016,18,303.05,0.29
2023-02-23,31,1046,12,429.4,0.25
2023-02-24,35,1047,19,583.56,0.22
2023-02-24,31,1006,2,222.36,0.22
2023-02-24,32,1001,16,266.01,0.01
2023-02-24,12,1047,10,156.8,0.08
2023-02-24,14,1007,5,244.39,0.22
2023-02-24,19,1025,2,277.22,0.18
2023-02-24,34,1075,15,338.53,0.05
2023-02-24,2,1006,13,302.42,0.2
2023-02-24,14,1074,12,181.39,0.08
2023-02-24,12,1096,16,52.67,0.08
2023-02-24,5,1032,12,290.88,0.19
2023-02-24,4,1094,8,493.15,0.07
2023-02-24,18,1087,2,480.83,0.05
2023-02-24,17,1034,11,397.17,0.07
2023-02-24,27,1040,12,290.91,0.13
2023-02-24,16,1057,14,135.52,0.16
2023-02-24,29,1082,13,580.36,0.1
2023-02-24,29,1056,7,44.58,0.18
2023-02-24,9,1088,16,507.74,0.22
2023-02-24,22,1071,9,554.85,0.07
2023-02-25,14,1078,13,67.72,0.28
2023-02-25,23,1096,18,599.0,0.05
2023-02-25,19,1052,1,62.75,0.09
2023-02-25,35,1005,11,41.22,0.29
2023-02-25,25,1010,5,19.57,0.02
2023-02-25,10,1073,19,302.32,0.13
2023-02-25,8,1054,16,84.66,0.05
2023-02-25,28,1070,10,471.78,0.23
2023-02-25,28,1088,14,381.02,0.04
2023-02-25,34,1022,1,385.51,0.27
2023-02-25,30,1075,1,212.06,0.12
2023-02-25,25,1021,0,285.82,0.05
2023-02-25,7,1013,12,156.46,0.01
2023-02-25,20,1076,7,231.58,0.24
2023-02-25,32,1075,14,565.46,0.17
2023-02-25,35,1019,8,472.47,0.05
2023-02-25,23,1063,14,301.3,0.04
2023-02-25,8,1026,1,90.99,0.25
2023-02-25,1,1048,14,430.37,0.22
2023-02-25,3,1032,16,232.5,0.19
2023-02-26,4,1019,6,434.28,0.24
2023-02-26,13,1091,0,169.19,0.23
2023-02-26,33,1100,1,395.35,0.17
2023-02-26,9,1085,19,563.84,0.02
2023-02-26,23,1026,14,20.32,0.13
2023-02-26,4,1023,8,249.72,0.13
2023-02-26,21,1074,18,390.11,0.02
2023-02-26,35,1069,15,131.17,0.16
2023-02-26,33,1035,7,482.74,0.14
2023-02-26,24,1019,6,94.27,0.15
2023-02-26,25,1027,10,202.68,0.03
2023-02-26,16,1099,10,427.47,0.22
2023-02-26,5,1087,7,125.83,0.18
2023-02-26,12,1088,7,250.41,0.14
2023-02-26,23,1033,7,581.05,0.11
2023-02-26,10,1063,13,304.35,0.19
2023-02-26,3,1093,15,136.71,0.26
2023-02-26,7,1081,19,207.95,0.02
2023-02-26,24,1066,18,174.6,0.29
2023-02-26,19,1092,6,503.47,0.17
2023-02-27,11,1014,3,381.13,0.21
2023-02-27,20,1022,6,425.12,0.22
2023-02-27,24,1065,11,574.6,0.3
2023-02-27,4,1079,19,32.99,0.28
2023-02-27,21,1010,15,429.59,0.04
2023-02-27,3,1093,7,256.91,0.13
2023-02-27,11,1068,16,127.97,0.07
2023-02-27,12,1085,15,133.56,0.2
2023-02-27,27,1100,0,587.37,0.21
2023-02-27,20,1067,13,541.96,0.04
2023-02-27,4,1033,10,237.56,0.02
2023-02-27,17,1050,8,548.39,0.25
2023-02-27,3,1067,0,155.27,0.11
2023-02-27,16,1085,15,89.77,0.11
2023-02-27,31,1073,15,268.76,0.15
2023-02-27,24,1089,18,24.47,0.02
2023-02-27,15,1060,17,379.32,0.03
2023-02-27,1,1019,16,311.05,0.03
2023-02-27,19,1062,15,549.46,0.14
2023-02-27,27,1006,6,550.36,0.22
2023-02-28,30,1056,8,15.5,0.29
2023-02-28,23,1092,3,416.7,0.3
2023-02-28,20,1005,17,357.75,0.24
2023-02-28,35,1065,7,453.03,0.26
2023-02-28,30,1038,2,214.81,0.09
2023-02-28,4,1037,12,45.99,0.11
2023-02-28,24,1016,11,383.29,0.2
2023-02-28,16,1088,12,546.08,0.09
2023-02-28,31,1053,16,432.63,0.0
2023-02-28,26,1013,11,261.91,0.23
2023-02-28,5,1078,17,389.91,0.29
2023-02-28,13,1100,12,133.62,0.09
2023-02-28,6,1086,5,493.6,0.24
2023-02-28,33,1018,11,77.93,0.01
2023-02-28,1,1015,14,365.55,0.15
2023-02-28,29,1067,11,111.1,0.27
2023-02-28,31,1060,0,442.44,0.29
2023-02-28,11,1029,12,96.0,0.29
2023-02-28,28,1068,2,594.27,0.25
2023-02-28,25,1041,2,494.09,0.11
2023-03-01,35,1084,16,474.89,0.08
2023-03-01,10,1082,7,417.83,0.1
2023-03-01,6,1054,6,73.09,0.21
2023-03-01,28,1064,11,513.78,0.05
2023-03-01,27,1077,17,228.2,0.04
2023-03-01,28,1037,15,360.16,0.22
2023-03-01,23,1097,3,169.42,0.02
2023-03-01,4,1065,11,101.42,0.09
2023-03-01,29,1073,6,469.63,0.28
2023-03-01,7,1018,18,210.8,0.02
2023-03-01,30,1059,8,574.38,0.22
2023-03-01,11,1002,17,519.53,0.14
2023-03-01,32,1009,10,193.87,0.12
2023-03-01,33,1024,4,335.9,0.24
2023-03-01,8,1020,1,67.46,0.19
2023-03-01,21,1079,5,383.03,0.23
2023-03-01,16,1099,8,419.58,0.07
2023-03-01,34,1039,9,572.26,0.08
2023-03-01,2,1038,0,337.9,0.01
2023-03-01,15,1045,10,91.98,0.28
2023-03-02,21,1057,7,503.22,0.2
2023-03-02,7,1071,18,337.65,0.24
2023-03-02,27,1006,9,260.52,0.2
2023-03-02,10,1074,4,295.36,0.09
2023-03-02,7,1050,16,204.89,0.03
2023-03-02,28,1097,19,395.35,0.23
2023-03-02,26,1029,5,213.27,0.08
2023-03-02,29,1088,14,364.84,0.05
2023-03-02,20,1057,11,336.27,0.22
2023-03-02,17,1027,16,576.59,0.23
2023-03-02,2,1066,12,425.85,0.24
2023-03-02,9,1027,8,32.71,0.09
2023-03-02,22,1099,0,171.57,0.27
2023-03-02,26,1070,2,382.24,0.04
2023-03-02,13,1077,0,22.12,0.19
2023-03-02,17,1009,12,203.86,0.05
2023-03-02,14,1075,13,506.32,0.19
2023-03-02,3,1090,14,359.55,0.2
2023-03-02,7,1012,19,142.54,0.29
2023-03-02,26,1094,3,22.7,0.22
2023-03-03,18,1001,15,282.78,0.03
2023-03-03,19,1001,19,417.29,0.17
2023-03-03,6,1092,2,110.69,0.02
2023-03-03,27,1051,19,394.72,0.09
2023-03-03,20,1002,3,63.92,0.24
2023-03-03,32,1017,0,22.38,0.01
2023-03-03,12,1032,5,461.91,0.21
2023-03-03,32,1024,11,143.89,0.12
2023-03-03,29,1085,19,234.34,0.04
2023-03-03,34,1075,19,462.88,0.22
2023-03-03,16,1063,0,279.86,0.23
2023-03-03,22,1072,6,122.31,0.2
2023-03-03,11,1015,2,310.67,0.1
2023-03-03,28,1013,1,106.94,0.17
2023-03-03,5,1040,5,61.49,0.29
2023-03-03,8,1019,10,207.52,0.21
2023-03-03,20,1092,7,170.02,0.09
2023-03-03,21,1082,8,78.56,0.11
2023-03-03,9,1009,17,558.85,0.18
2023-03-03,9,1080,3,544.63,0.17
2023-03-04,11,1096,19,351.91,0.12
2023-03-04,21,1028,2,31.16,0.24
2023-03-04,24,1046,11,531.13,0.04
2023-03-04,13,1004,9,535.2,0.3
2023-03-04,14,1098,7,264.01,0.06
2023-03-04,29,1100,6,517.93,0.06
2023-03-04,20,1078,13,66.62,0.12
2023-03-04,17,1047,17,545.32,0.25
2023-03-04,11,1086,12,246.24,0.07
2023-03-04,30,1097,0,209.09,0.14
2023-03-04,20,1033,11,542.94,0.07
2023-03-04,33,1067,13,39.14,0.29
2023-03-04,1,1095,14,208.64,0.21
2023-03-04,12,1051,15,592.0,0.08
2023-03-04,18,1055,0,306.63,0.18
2023-03-04,34,1060,16,563.97,0.2
2023-03-04,22,1008,4,44.35,0.26
2023-03-04,10,1003,13,220.1,0.27
2023-03-04,19,1100,1,574.88,0.07
2023-03-04,12,1013,15,391.65,0.04
2023-03-05,20,1041,15,530.51,0.22
2023-03-05,32,1098,6,321.97,0.26
2023-03-05,28,1047,8,358.58,0.19
2023-03-05,13,1018,4,511.42,0.09
2023-03-05,21,1036,17,171.8,0.11
2023-03-05,12,1092,10,125.52,0.05
2023-03-05,15,1016,12,479.29,0.22
2023-03-05,12,1008,11,472.38,0.08
